fiscal_year,month,calendar_year,prefecture_ja,prefecture_key,incidents,injured,killed,source_url,publish_date,pdf_created,source_file,method
2014,9,2014,群馬県,gunma,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,群馬県,gunma,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,埼玉県,saitama,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,東京都,tokyo,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,新潟県,niigata,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,富山県,toyama,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,富山県,toyama,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,8,2014,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,9,2014,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,10,2014,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,11,2014,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,12,2014,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,1,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,2,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,3,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,4,2014,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,5,2014,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,6,2014,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2014,7,2014,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h26injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h26injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
